-2.999999932944774628e-02	-1.799999922513961792e-02	5.499999970197677612e-02
-2.999999932944774628e-02	2.000000094994902611e-03	5.499999970197677612e-02
-2.999999932944774628e-02	2.199999988079071045e-02	5.499999970197677612e-02
-2.999999932944774628e-02	4.199999943375587463e-02	5.499999970197677612e-02
-2.999999932944774628e-02	6.199999898672103882e-02	5.499999970197677612e-02
-2.999999932944774628e-02	8.200000226497650146e-02	5.499999970197677612e-02
-2.999999932944774628e-02	1.019999980926513672e-01	5.499999970197677612e-02
-9.999999776482582092e-03	-1.799999922513961792e-02	5.499999970197677612e-02
-9.999999776482582092e-03	2.000000094994902611e-03	5.499999970197677612e-02
-9.999999776482582092e-03	2.199999988079071045e-02	5.499999970197677612e-02
-9.999999776482582092e-03	4.199999943375587463e-02	5.499999970197677612e-02
-9.999999776482582092e-03	6.199999898672103882e-02	5.499999970197677612e-02
-9.999999776482582092e-03	8.200000226497650146e-02	5.499999970197677612e-02
-9.999999776482582092e-03	1.019999980926513672e-01	5.499999970197677612e-02
9.999999776482582092e-03	-1.799999922513961792e-02	5.499999970197677612e-02
9.999999776482582092e-03	2.000000094994902611e-03	5.499999970197677612e-02
9.999999776482582092e-03	2.199999988079071045e-02	5.499999970197677612e-02
9.999999776482582092e-03	4.199999943375587463e-02	5.499999970197677612e-02
9.999999776482582092e-03	6.199999898672103882e-02	5.499999970197677612e-02
9.999999776482582092e-03	8.200000226497650146e-02	5.499999970197677612e-02
9.999999776482582092e-03	1.019999980926513672e-01	5.499999970197677612e-02
2.999999932944774628e-02	-1.799999922513961792e-02	5.499999970197677612e-02
2.999999932944774628e-02	2.000000094994902611e-03	5.499999970197677612e-02
2.999999932944774628e-02	2.199999988079071045e-02	5.499999970197677612e-02
2.999999932944774628e-02	4.199999943375587463e-02	5.499999970197677612e-02
2.999999932944774628e-02	6.199999898672103882e-02	5.499999970197677612e-02
2.999999932944774628e-02	8.200000226497650146e-02	5.499999970197677612e-02
2.999999932944774628e-02	1.019999980926513672e-01	5.499999970197677612e-02
5.000000074505805969e-02	-1.799999922513961792e-02	5.499999970197677612e-02
5.000000074505805969e-02	2.000000094994902611e-03	5.499999970197677612e-02
5.000000074505805969e-02	2.199999988079071045e-02	5.499999970197677612e-02
5.000000074505805969e-02	4.199999943375587463e-02	5.499999970197677612e-02
5.000000074505805969e-02	6.199999898672103882e-02	5.499999970197677612e-02
5.000000074505805969e-02	8.200000226497650146e-02	5.499999970197677612e-02
5.000000074505805969e-02	1.019999980926513672e-01	5.499999970197677612e-02
7.000000029802322388e-02	-1.799999922513961792e-02	5.499999970197677612e-02
7.000000029802322388e-02	2.000000094994902611e-03	5.499999970197677612e-02
7.000000029802322388e-02	2.199999988079071045e-02	5.499999970197677612e-02
7.000000029802322388e-02	4.199999943375587463e-02	5.499999970197677612e-02
7.000000029802322388e-02	6.199999898672103882e-02	5.499999970197677612e-02
7.000000029802322388e-02	8.200000226497650146e-02	5.499999970197677612e-02
7.000000029802322388e-02	1.019999980926513672e-01	5.499999970197677612e-02
9.000000357627868652e-02	-1.799999922513961792e-02	5.499999970197677612e-02
9.000000357627868652e-02	2.000000094994902611e-03	5.499999970197677612e-02
9.000000357627868652e-02	2.199999988079071045e-02	5.499999970197677612e-02
9.000000357627868652e-02	4.199999943375587463e-02	5.499999970197677612e-02
9.000000357627868652e-02	6.199999898672103882e-02	5.499999970197677612e-02
9.000000357627868652e-02	8.200000226497650146e-02	5.499999970197677612e-02
9.000000357627868652e-02	1.019999980926513672e-01	5.499999970197677612e-02
